D s LL
0.01 0 -12.4931430744226
0.02 0 -12.4931430744226
0.05 0 -12.4931430744226
0.01 0.01 -12.4931430744226
0.02 0.01 -12.4931430744226
0.05 0.01 -12.4931430744226
0.01 0.02 -12.4931430744226
0.02 0.02 -12.2589034086255
0.05 0.02 -12.3216284037525
0.01 0.03 -12.1413090005856
0.02 0.03 -11.8070559103084
0.05 0.03 -11.8693710585338
0.01 0.04 -11.6905147325325
0.02 0.04 -11.367132080872
0.05 0.04 -11.4283355538296
0.01 0.05 -11.2531497616279
0.02 0.05 -10.9467043526263
0.05 0.05 -11.0055537322163
0.01 0.06 -10.8379535154253
0.02 0.06 -10.5581672009057
0.05 0.06 -10.6124862153433
0.01 0.07 -10.4593330675683
0.02 0.07 -10.2218737330481
0.05 0.07 -10.267868021197
0.01 0.08 -10.1410943153593
0.02 0.08 -9.97137939758068
0.05 0.08 -10.0024435590787
0.01 0.09 -9.92262083321472
0.02 0.09 -9.86223112037341
0.05 0.09 -9.77397031828883
0.01 0.1 -9.86884974009994
0.02 0.1 -9.98660951741373
0.05 0.1 -9.57446439962048
