D s LL
0.01 0 -265.480451341386
0.02 0 -278.687289113839
0.05 0 -298.766708078313
0.01 0.01 -964.333922107999
0.02 0.01 -476.61333623007
0.05 0.01 -197.807251403418
0.01 0.02 -1342.78525040831
0.02 0.02 -1187.45307193656
0.05 0.02 -932.006363015894
0.01 0.03 -1499.15296190597
0.02 0.03 -1546.41334811185
0.05 0.03 -1276.22956536234
0.01 0.04 -1571.30306151793
0.02 0.04 -1591.51299602101
0.05 0.04 -1574.13014755489
0.01 0.05 -1588.35859051123
0.02 0.05 -1633.08493575035
0.05 0.05 -1636.09685723833
0.01 0.06 -1608.18540766629
0.02 0.06 -1688.28855345902
0.05 0.06 -1695.03382294371
0.01 0.07 -1650.51244960233
0.02 0.07 -1745.35722240782
0.05 0.07 -1773.14715271872
0.01 0.08 -1700.54452119866
0.02 0.08 -1798.61561866649
0.05 0.08 -1834.77155015991
0.01 0.09 -1742.32651013447
0.02 0.09 -1837.17117935697
0.05 0.09 -1857.6956847356
0.01 0.1 -1773.88948282287
0.02 0.1 -1855.49741981803
0.05 0.1 -1866.49930965148
