D s LL
0.01 0 -30.2406868819832
0.02 0 -31.3421651361057
0.05 0 -32.5649731125025
0.01 0.01 -27.237659617578
0.02 0.01 -28.3919243537531
0.05 0.01 -29.551634286368
0.01 0.02 -25.0216635374227
0.02 0.02 -24.8178106321786
0.05 0.02 -25.2378763519804
0.01 0.03 -63.1493684320764
0.02 0.03 -23.3297014685465
0.05 0.03 -21.2375233065849
0.01 0.04 -113.251374198094
0.02 0.04 -97.2478121927472
0.05 0.04 -25.0974817629629
0.01 0.05 -116.16643649094
0.02 0.05 -113.232801550541
0.05 0.05 -100.514548183759
0.01 0.06 -115.145691499794
0.02 0.06 -112.107337013125
0.05 0.06 -109.401299199478
0.01 0.07 -114.540510749943
0.02 0.07 -111.22468768849
0.05 0.07 -108.379526617141
0.01 0.08 -114.92369813336
0.02 0.08 -111.228755403924
0.05 0.08 -108.353498950305
0.01 0.09 -117.016227127017
0.02 0.09 -113.020959189373
0.05 0.09 -110.14464908788
0.01 0.1 -121.803112823406
0.02 0.1 -117.976379745558
0.05 0.1 -115.268131477192
