D s LL
0.01 0 -95.0118765429113
0.02 0 -96.0750487929771
0.05 0 -98.3776408014946
0.01 0.01 -90.1041813037318
0.02 0.01 -91.1487972911195
0.05 0.01 -93.278271254067
0.01 0.02 -84.4440426348479
0.02 0.02 -82.6993017018716
0.05 0.02 -82.1341424848939
0.01 0.03 -78.2183050709366
0.02 0.03 -72.8654119753995
0.05 0.03 -68.3602175233735
0.01 0.04 -88.1212901234494
0.02 0.04 -71.6703434232305
0.05 0.04 -59.5730329488089
0.01 0.05 -215.942147968557
0.02 0.05 -174.14924784518
0.05 0.05 -140.190944669836
0.01 0.06 -298.258981740758
0.02 0.06 -321.271975145975
0.05 0.06 -300.654982533979
0.01 0.07 -374.285763145251
0.02 0.07 -395.600518461728
0.05 0.07 -458.433898317976
0.01 0.08 -444.109162548271
0.02 0.08 -487.149359176519
0.05 0.08 -562.53244538135
0.01 0.09 -503.774317937815
0.02 0.09 -603.32883084403
0.05 0.09 -683.120615267019
0.01 0.1 -565.056227809368
0.02 0.1 -677.847576989475
0.05 0.1 -775.251662993649
