D s LL
0.01 0 -3882.66426867501
0.02 0 -3885.5747482691
0.05 0 -3887.18615150524
0.01 0.01 -3230.9045728996
0.02 0.01 -3220.04301859208
0.05 0.01 -3243.13692315606
0.01 0.02 -7569.30920280093
0.02 0.02 -7148.9263299106
0.05 0.02 -6713.35174464969
0.01 0.03 -10869.6777983626
0.02 0.03 -10811.1012907145
0.05 0.03 -10682.6715544182
0.01 0.04 -12882.8319326979
0.02 0.04 -12746.6941045076
0.05 0.04 -12607.422827928
0.01 0.05 -13888.7191800755
0.02 0.05 -13943.1439905726
0.05 0.05 -13851.8203742486
0.01 0.06 -14771.7642465196
0.02 0.06 -14895.2343848631
0.05 0.06 -14904.9822921277
0.01 0.07 -15625.5525224771
0.02 0.07 -15884.4529926441
0.05 0.07 -15958.6900034486
0.01 0.08 -16376.8309295199
0.02 0.08 -16641.4538398788
0.05 0.08 -16828.7463032369
0.01 0.09 -16988.6121233989
0.02 0.09 -17472.0461981163
0.05 0.09 -17748.1561967147
0.01 0.1 -17557.7021842613
0.02 0.1 -18271.7117173224
0.05 0.1 -18652.3048674406
