D s LL
0.01 0 -24.4664896486984
0.02 0 -25.1174752897431
0.05 0 -26.1771490300269
0.01 0.01 -23.976393051071
0.02 0.01 -24.5808144200858
0.05 0.01 -25.9954397054486
0.01 0.02 -23.5217509233454
0.02 0.02 -24.0668035695914
0.05 0.02 -25.4260198532043
0.01 0.03 -23.1154446302054
0.02 0.03 -23.584036894062
0.05 0.03 -24.8706627175025
0.01 0.04 -22.7761342416523
0.02 0.04 -23.1450317596678
0.05 0.04 -24.2327521090878
0.01 0.05 -22.5313046590926
0.02 0.05 -22.7682646255758
0.05 0.05 -23.3202321016742
0.01 0.06 -22.4221021325242
0.02 0.06 -22.4813572940042
0.05 0.06 -22.4523219429883
0.01 0.07 -22.5110614060944
0.02 0.07 -22.02385855364
0.05 0.07 -21.650699767085
0.01 0.08 -22.8943946314964
0.02 0.08 -21.65946809444
0.05 0.08 -20.9487335442242
0.01 0.09 -23.7209622505703
0.02 0.09 -21.5926865506848
0.05 0.09 -20.3982360438516
0.01 0.1 -25.1927949841366
0.02 0.1 -21.9780263060014
0.05 0.1 -20.0801627255535
