D s LL
0.01 0 -11.3540885828491
0.02 0 -12.0913531716494
0.05 0 -12.5104089146548
0.01 0.01 -10.8901600522347
0.02 0.01 -11.6024108491894
0.05 0.01 -11.9652622870632
0.01 0.02 -10.4636550199923
0.02 0.02 -11.0425694372847
0.05 0.02 -11.1324400127204
0.01 0.03 -10.1038935896079
0.02 0.03 -10.3990407605372
0.05 0.03 -10.3165529536798
0.01 0.04 -9.86468520686086
0.02 0.04 -9.80708966259444
0.05 0.04 -9.52763966180554
0.01 0.05 -9.84767149605838
0.02 0.05 -9.22133135391797
0.05 0.05 -8.78251561929297
0.01 0.06 -10.0931629345142
0.02 0.06 -8.73089124479144
0.05 0.06 -8.10973452847663
0.01 0.07 -11.1305524521045
0.02 0.07 -8.51928899221697
0.05 0.07 -7.55849874142345
0.01 0.08 -13.8679370830753
0.02 0.08 -8.81546074873956
0.05 0.08 -7.21497191483021
0.01 0.09 -20.0536273095346
0.02 0.09 -10.0579062476879
0.05 0.09 -7.23261573285013
0.01 0.1 -31.9921338855151
0.02 0.1 -13.0810240745407
0.05 0.1 -7.88853323699621
