D s LL
0.01 0 -10.0640380226811
0.02 0 -9.94651992977841
0.05 0 -9.96200212342542
0.01 0.01 -9.84664970761542
0.02 0.01 -9.67058919170091
0.05 0.01 -9.65850724651732
0.01 0.02 -9.63369313248457
0.02 0.02 -9.38357661206839
0.05 0.02 -9.35848028164535
0.01 0.03 -9.42602124015779
0.02 0.03 -9.10223851369052
0.05 0.03 -9.06266689510805
0.01 0.04 -9.22468736403973
0.02 0.04 -8.82779359173323
0.05 0.04 -8.77199121624272
0.01 0.05 -9.03099331246342
0.02 0.05 -8.56175274687136
0.05 0.05 -8.48759900589226
0.01 0.06 -8.84654852422847
0.02 0.06 -8.30598917513548
0.05 0.06 -8.2109111010038
0.01 0.07 -8.67334251689974
0.02 0.07 -8.06282449462905
0.05 0.07 -7.9436894424415
0.01 0.08 -8.46679369262099
0.02 0.08 -7.83513405947456
0.05 0.08 -7.68811841797749
0.01 0.09 -8.2505918857232
0.02 0.09 -7.62647490048389
0.05 0.09 -7.44690469418014
0.01 0.1 -8.05469751598641
0.02 0.1 -7.44123981717742
0.05 0.1 -7.22339912297768
