D s LL
0.01 0 -29.7837667295955
0.02 0 -29.9284127250047
0.05 0 -30.5238378134632
0.01 0.01 -29.6967982503162
0.02 0.01 -29.3458421672056
0.05 0.01 -30.2131927583049
0.01 0.02 -29.0527049149499
0.02 0.02 -28.5051975425187
0.05 0.02 -29.2449058876665
0.01 0.03 -28.2647949533316
0.02 0.03 -27.6941375721686
0.05 0.03 -27.7487772491903
0.01 0.04 -27.5149924251031
0.02 0.04 -26.7524107209563
0.05 0.04 -26.1776230320938
0.01 0.05 -26.8182064381219
0.02 0.05 -25.3400677790502
0.05 0.05 -24.6680522133461
0.01 0.06 -26.1972521546147
0.02 0.06 -23.9897580136999
0.05 0.06 -23.2533747354104
0.01 0.07 -25.625295184941
0.02 0.07 -22.7932208516119
0.05 0.07 -21.9863620252503
0.01 0.08 -24.7204571364069
0.02 0.08 -21.8342910391457
0.05 0.08 -20.9511877899285
0.01 0.09 -23.8960096884932
0.02 0.09 -21.2471228992726
0.05 0.09 -20.1135784208671
0.01 0.1 -23.4789164171714
0.02 0.1 -21.247104234464
0.05 0.1 -19.6711897291188
