D s LL
0.01 0 -15.7956430520383
0.02 0 -15.8259228189577
0.05 0 -16.1205501990691
0.01 0.01 -15.503130943924
0.02 0.01 -15.5331884777025
0.05 0.01 -15.7159036051146
0.01 0.02 -15.2219760223158
0.02 0.02 -15.251430810328
0.05 0.02 -14.859484876142
0.01 0.03 -14.9566913390502
0.02 0.03 -14.7896329316363
0.05 0.03 -14.0231323428736
0.01 0.04 -14.7135741195724
0.02 0.04 -14.1672262436439
0.05 0.04 -12.9256393345329
0.01 0.05 -14.3586117351545
0.02 0.05 -13.394004724441
0.05 0.05 -11.8419168982215
0.01 0.06 -13.9114734973663
0.02 0.06 -12.6735692440167
0.05 0.06 -10.817019956019
0.01 0.07 -13.5288773468082
0.02 0.07 -12.026098599493
0.05 0.07 -9.87302344463611
0.01 0.08 -13.224804016783
0.02 0.08 -11.3944330707803
0.05 0.08 -9.04026010321448
0.01 0.09 -12.7709547820165
0.02 0.09 -10.6715748576066
0.05 0.09 -8.36035255387644
0.01 0.1 -12.4933853258839
0.02 0.1 -10.1458573710187
0.05 0.1 -7.89027064778777
