D s LL
0.01 0 -18.0432991150671
0.02 0 -18.0432991150671
0.05 0 -17.9969371056994
0.01 0.01 -18.0432991150671
0.02 0.01 -17.7620300899369
0.05 0.01 -17.3022424565951
0.01 0.02 -17.6648073941621
0.02 0.02 -17.1230353506351
0.05 0.02 -16.083778518403
0.01 0.03 -17.0234898018942
0.02 0.03 -16.2583115887924
0.05 0.03 -14.6884641210763
0.01 0.04 -16.4103320589222
0.02 0.04 -15.3828242228945
0.05 0.04 -13.3651104556456
0.01 0.05 -15.8589697413301
0.02 0.05 -14.5185614218892
0.05 0.05 -12.1848774739745
0.01 0.06 -15.4237138988221
0.02 0.06 -13.6669004551458
0.05 0.06 -11.3009833541543
0.01 0.07 -15.0183260529127
0.02 0.07 -13.4315758568356
0.05 0.07 -11.0662574679869
0.01 0.08 -15.4146729890969
0.02 0.08 -14.7315930246503
0.05 0.08 -12.368780821683
0.01 0.09 -17.6025888084693
0.02 0.09 -19.9294525650083
0.05 0.09 -17.5987647754641
0.01 0.1 -22.9063235042172
0.02 0.1 -32.6301471571145
0.05 0.1 -31.733783140537
