D s LL
0.01 0 -136.713658312969
0.02 0 -136.993026838167
0.05 0 -137.427544775448
0.01 0.01 -131.480509021348
0.02 0.01 -132.473058442147
0.05 0.01 -136.672597283613
0.01 0.02 -116.5156600639
0.02 0.02 -113.257744742781
0.05 0.02 -115.677218581483
0.01 0.03 -100.061935951287
0.02 0.03 -90.7726696077933
0.05 0.03 -90.7160393869848
0.01 0.04 -215.680175837173
0.02 0.04 -197.32966213558
0.05 0.04 -141.806481024099
0.01 0.05 -333.003018075405
0.02 0.05 -322.260097923733
0.05 0.05 -303.939234526482
0.01 0.06 -436.709728374343
0.02 0.06 -498.795947924996
0.05 0.06 -480.5178080587
0.01 0.07 -563.122550635922
0.02 0.07 -669.710431456487
0.05 0.07 -677.17488224804
0.01 0.08 -693.734164273777
0.02 0.08 -788.015067410939
0.05 0.08 -801.143696821418
0.01 0.09 -779.344213712591
0.02 0.09 -842.261562813427
0.05 0.09 -861.745019247292
0.01 0.1 -832.47575476503
0.02 0.1 -874.638482791507
0.05 0.1 -874.929265597496
