D s LL
0.01 0 -113.926158753326
0.02 0 -115.623129672594
0.05 0 -116.492184987067
0.01 0.01 -98.2878351110282
0.02 0.01 -99.8368918397264
0.05 0.01 -107.405740845392
0.01 0.02 -79.0090510892709
0.02 0.02 -78.6480492872737
0.05 0.02 -85.2741091920267
0.01 0.03 -277.58941835662
0.02 0.03 -204.79678424969
0.05 0.03 -116.477407052525
0.01 0.04 -473.463579940118
0.02 0.04 -452.810515768689
0.05 0.04 -249.006159311921
0.01 0.05 -535.690378278526
0.02 0.05 -534.875230621346
0.05 0.05 -509.77581684126
0.01 0.06 -580.445942216022
0.02 0.06 -576.133588957232
0.05 0.06 -536.924481519492
0.01 0.07 -637.523934506485
0.02 0.07 -638.164088751108
0.05 0.07 -593.563435826291
0.01 0.08 -650.066642162015
0.02 0.08 -650.615991057826
0.05 0.08 -641.297888950561
0.01 0.09 -655.141346117035
0.02 0.09 -659.127599010131
0.05 0.09 -664.725124798404
0.01 0.1 -659.867939412148
0.02 0.1 -678.169381646395
0.05 0.1 -706.371625071227
