D s LL
0.01 0 -62.7644803848314
0.02 0 -62.1956383749668
0.05 0 -63.2113022755114
0.01 0.01 -61.6606871681217
0.02 0.01 -60.247591236451
0.05 0.01 -59.6217928112158
0.01 0.02 -59.6045452768344
0.02 0.02 -56.1975118210164
0.05 0.02 -50.7594411676226
0.01 0.03 -55.3010291487486
0.02 0.03 -48.9973178135242
0.05 0.03 -43.4156380492748
0.01 0.04 -65.5791432130247
0.02 0.04 -102.624954950675
0.05 0.04 -113.573705632402
0.01 0.05 -93.7143583737386
0.02 0.05 -118.407703171548
0.05 0.05 -143.849558587786
0.01 0.06 -118.655046893231
0.02 0.06 -127.578544545195
0.05 0.06 -221.754868256096
0.01 0.07 -125.372370653141
0.02 0.07 -183.359320289131
0.05 0.07 -260.489851724238
0.01 0.08 -140.003791803635
0.02 0.08 -231.632917418432
0.05 0.08 -288.368569237941
0.01 0.09 -179.86616660246
0.02 0.09 -288.822457911596
0.05 0.09 -302.145499046473
0.01 0.1 -240.801604285151
0.02 0.1 -326.579969859692
0.05 0.1 -316.833825426592
