D s LL
0.01 0 -32.2203053595026
0.02 0 -32.5818671963451
0.05 0 -33.3746244600247
0.01 0.01 -32.0736423979979
0.02 0.01 -32.3079001425001
0.05 0.01 -33.2207811638851
0.01 0.02 -31.2339379185335
0.02 0.02 -31.464748627513
0.05 0.02 -32.6543776912064
0.01 0.03 -30.4164181957896
0.02 0.03 -30.6473417244839
0.05 0.03 -31.8184518020399
0.01 0.04 -29.6495836712471
0.02 0.04 -29.8849485563826
0.05 0.04 -31.0161240769536
0.01 0.05 -28.9933544285769
0.02 0.05 -29.2431219783384
0.05 0.05 -30.2865006298512
0.01 0.06 -28.5945782965441
0.02 0.06 -28.877263929922
0.05 0.06 -29.7168410451665
0.01 0.07 -28.8576797804149
0.02 0.07 -29.1903235820232
0.05 0.07 -29.5116073409198
0.01 0.08 -30.9855566521571
0.02 0.08 -31.3643269235084
0.05 0.08 -29.937599593478
0.01 0.09 -37.6855226776992
0.02 0.09 -38.9559423466993
0.05 0.09 -32.5248544319152
0.01 0.1 -52.1586635182899
0.02 0.1 -56.8890020458795
0.05 0.1 -41.3985603823693
