D s LL
0.01 0 -67.7493362411272
0.02 0 -68.2668747384215
0.05 0 -69.168387688292
0.01 0.01 -67.4909562678247
0.02 0.01 -67.8952535398961
0.05 0.01 -68.8836210957697
0.01 0.02 -66.35335415752
0.02 0.02 -66.0711261531055
0.05 0.02 -67.2371445867277
0.01 0.03 -64.2278967739976
0.02 0.03 -63.5519593940976
0.05 0.03 -62.3468417220924
0.01 0.04 -62.3517890693827
0.02 0.04 -59.7326715943356
0.05 0.04 -56.0019643951361
0.01 0.05 -60.4222962558566
0.02 0.05 -55.1201578953976
0.05 0.05 -50.5722028477932
0.01 0.06 -62.409590446532
0.02 0.06 -55.7632116829445
0.05 0.06 -49.2101535934202
0.01 0.07 -88.9225103783063
0.02 0.07 -95.4832061973103
0.05 0.07 -77.0544721818603
0.01 0.08 -133.858850221095
0.02 0.08 -159.244304980304
0.05 0.08 -175.482224519186
0.01 0.09 -158.988546640283
0.02 0.09 -197.283652581333
0.05 0.09 -216.30313646992
0.01 0.1 -172.2718197426
0.02 0.1 -214.74355332989
0.05 0.1 -238.03950134269
