D s LL
0.01 0 -733.086235912874
0.02 0 -736.349816247477
0.05 0 -737.310914390898
0.01 0.01 -693.497291075324
0.02 0.01 -695.163058691566
0.05 0.01 -707.881058559967
0.01 0.02 -773.533425303463
0.02 0.02 -724.365734575694
0.05 0.02 -579.795037583505
0.01 0.03 -1052.86503734534
0.02 0.03 -1221.55532657678
0.05 0.03 -1445.47248730628
0.01 0.04 -1710.85756496573
0.02 0.04 -2270.07567287544
0.05 0.04 -2390.4091478172
0.01 0.05 -2469.49898257419
0.02 0.05 -2902.36370340844
0.05 0.05 -3046.1262807451
0.01 0.06 -3090.52790219079
0.02 0.06 -3433.9956662913
0.05 0.06 -3503.37925272384
0.01 0.07 -3624.42485953994
0.02 0.07 -3861.9912072196
0.05 0.07 -3770.82944307258
0.01 0.08 -3953.10445149474
0.02 0.08 -4155.45825012112
0.05 0.08 -4075.20554641264
0.01 0.09 -4196.01837691968
0.02 0.09 -4311.98759608834
0.05 0.09 -4392.34239191594
0.01 0.1 -4337.62843567048
0.02 0.1 -4425.3005989787
0.05 0.1 -4599.19722547412
