D s LL
0.01 0 -63.940127621751
0.02 0 -65.4211037712395
0.05 0 -65.765491320015
0.01 0.01 -60.7353978073159
0.02 0.01 -62.234849385324
0.05 0.01 -65.5277677029903
0.01 0.02 -57.6699691098254
0.02 0.02 -59.0035847706307
0.05 0.02 -62.445908669265
0.01 0.03 -54.7476235005696
0.02 0.03 -55.2172401144243
0.05 0.03 -57.4450161259301
0.01 0.04 -52.0967462762371
0.02 0.04 -50.7273833911403
0.05 0.04 -51.7389964525976
0.01 0.05 -50.1451666073312
0.02 0.05 -46.8374397851436
0.05 0.05 -45.830297138451
0.01 0.06 -51.1408444654779
0.02 0.06 -44.572877462863
0.05 0.06 -40.9305245409534
0.01 0.07 -63.3583309482685
0.02 0.07 -46.6894668967622
0.05 0.07 -38.2226912182264
0.01 0.08 -101.433495959519
0.02 0.08 -64.1478524569488
0.05 0.08 -40.7498730436346
0.01 0.09 -138.386959840825
0.02 0.09 -106.928888419456
0.05 0.09 -57.2746497226742
0.01 0.1 -180.559620056254
0.02 0.1 -150.906618891156
0.05 0.1 -107.126728191302
