D s LL
0.01 0 -62.3500330230572
0.02 0 -62.1719073780693
0.05 0 -61.9634004807072
0.01 0.01 -58.6080068191844
0.02 0.01 -59.5266076662462
0.05 0.01 -61.4472221615063
0.01 0.02 -51.2099324044087
0.02 0.02 -50.2284208491774
0.05 0.02 -51.8920615773695
0.01 0.03 -81.5323694117473
0.02 0.03 -46.4485298627174
0.05 0.03 -42.2281834780991
0.01 0.04 -162.442426591561
0.02 0.04 -150.769122498526
0.05 0.04 -97.7527386584222
0.01 0.05 -230.705328335663
0.02 0.05 -210.177820897876
0.05 0.05 -188.980715114357
0.01 0.06 -267.12188608628
0.02 0.06 -275.944017491055
0.05 0.06 -261.207316912128
0.01 0.07 -288.69813516872
0.02 0.07 -308.245350359625
0.05 0.07 -311.262389375727
0.01 0.08 -309.35476087494
0.02 0.08 -315.538852375964
0.05 0.08 -317.132750716576
0.01 0.09 -315.413206214521
0.02 0.09 -320.230053122618
0.05 0.09 -319.288706834723
0.01 0.1 -320.94349175582
0.02 0.1 -327.568101492654
0.05 0.1 -324.059591562973
