D s LL
0.01 0 -10.1723412422021
0.02 0 -10.1723412422021
0.05 0 -9.76669499814393
0.01 0.01 -10.1723412422021
0.02 0.01 -10.1723412422021
0.05 0.01 -9.65471887363275
0.01 0.02 -10.1723412422021
0.02 0.02 -10.1723412422021
0.05 0.02 -9.54270629536752
0.01 0.03 -10.1723412422021
0.02 0.03 -10.1723412422021
0.05 0.03 -9.29945170702634
0.01 0.04 -10.1723412422021
0.02 0.04 -10.1723412422021
0.05 0.04 -8.6037253651029
0.01 0.05 -10.1723412422021
0.02 0.05 -10.1149779966633
0.05 0.05 -7.92359358935591
0.01 0.06 -10.1723412422021
0.02 0.06 -10.0038187827689
0.05 0.06 -7.27312008773039
0.01 0.07 -10.1723412422021
0.02 0.07 -9.79967880872456
0.05 0.07 -6.67912793141729
0.01 0.08 -10.1723412422021
0.02 0.08 -9.10253907719883
0.05 0.08 -6.19342021476648
0.01 0.09 -10.1723412422021
0.02 0.09 -8.4205945086028
0.05 0.09 -5.91776536719697
0.01 0.1 -10.1723412422021
0.02 0.1 -7.76811767357817
0.05 0.1 -6.05584318619992
