D s LL
0.01 0 -27.2119133034072
0.02 0 -27.6881272026986
0.05 0 -28.2018751868814
0.01 0.01 -25.1612011438502
0.02 0.01 -25.3964377164203
0.05 0.01 -26.5164298654539
0.01 0.02 -22.7087053393467
0.02 0.02 -22.8534429133299
0.05 0.02 -23.5056957421307
0.01 0.03 -42.4681847916573
0.02 0.03 -22.7503031665906
0.05 0.03 -20.3298342153576
0.01 0.04 -102.373508408484
0.02 0.04 -97.5284635182824
0.05 0.04 -28.6241480812277
0.01 0.05 -110.272943480971
0.02 0.05 -110.129644560792
0.05 0.05 -101.838390028647
0.01 0.06 -111.77767790107
0.02 0.06 -109.387310090524
0.05 0.06 -105.179813160181
0.01 0.07 -111.13014859436
0.02 0.07 -107.760543898551
0.05 0.07 -103.876986124392
0.01 0.08 -110.515993009485
0.02 0.08 -106.175790785975
0.05 0.08 -103.288903451807
0.01 0.09 -109.623988936965
0.02 0.09 -105.074779611489
0.05 0.09 -104.272458718281
0.01 0.1 -108.384856635776
0.02 0.1 -104.975751473588
0.05 0.1 -108.797614207441
