D s LL
0.01 0 -8.13192950717843
0.02 0 -8.13192950717843
0.05 0 -8.13192950717843
0.01 0.01 -8.13192950717843
0.02 0.01 -8.13192950717843
0.05 0.01 -8.13192950717843
0.01 0.02 -8.13192950717843
0.02 0.02 -8.13192950717843
0.05 0.02 -8.13192950717843
0.01 0.03 -8.13192950717843
0.02 0.03 -8.13192950717843
0.05 0.03 -8.13192950717843
0.01 0.04 -8.13192950717843
0.02 0.04 -8.13192950717843
0.05 0.04 -8.13192950717843
0.01 0.05 -8.13192950717843
0.02 0.05 -8.13192950717843
0.05 0.05 -8.13192950717843
0.01 0.06 -8.13192950717843
0.02 0.06 -8.13192950717843
0.05 0.06 -7.87973288525513
0.01 0.07 -8.13192950717843
0.02 0.07 -8.13192950717843
0.05 0.07 -7.52202355344438
0.01 0.08 -8.13192950717843
0.02 0.08 -7.7773141198398
0.05 0.08 -7.08425205988494
0.01 0.09 -8.13192950717843
0.02 0.09 -7.42226370142478
0.05 0.09 -6.65078485262681
0.01 0.1 -8.0381939967899
0.02 0.1 -7.07908971516919
0.05 0.1 -6.24094580212342
