D s LL
0.01 0 -53.8867453484588
0.02 0 -53.6322008741393
0.05 0 -53.7941595097309
0.01 0.01 -53.5357482115637
0.02 0.01 -53.1902923285984
0.05 0.01 -53.654550399403
0.01 0.02 -53.1420546121874
0.02 0.02 -52.6299506387353
0.05 0.02 -53.2542107276808
0.01 0.03 -52.1694518688362
0.02 0.03 -51.440347946931
0.05 0.03 -52.2991894677396
0.01 0.04 -50.865213525673
0.02 0.04 -49.6630326239529
0.05 0.04 -49.4762477800405
0.01 0.05 -49.1930690123474
0.02 0.05 -47.7063393604204
0.05 0.05 -45.6178148120015
0.01 0.06 -47.3096757082966
0.02 0.06 -45.4587889193892
0.05 0.06 -40.9958961274269
0.01 0.07 -45.6338294123714
0.02 0.07 -42.614490767674
0.05 0.07 -36.4842002463961
0.01 0.08 -44.3717958129512
0.02 0.08 -40.0022043816797
0.05 0.08 -32.6001586318986
0.01 0.09 -43.4993437698012
0.02 0.09 -37.4745795402491
0.05 0.09 -30.7688924992247
0.01 0.1 -43.5807792005221
0.02 0.1 -36.9377734868157
0.05 0.1 -33.6027478241017
