D s LL
0.01 0 -18.9498788713896
0.02 0 -19.1293141048289
0.05 0 -20.2164025692005
0.01 0.01 -17.6704921972868
0.02 0.01 -17.8024443234991
0.05 0.01 -18.2115358386724
0.01 0.02 -16.4994062814912
0.02 0.02 -15.8873504513681
0.05 0.02 -15.9818848071464
0.01 0.03 -15.3338223947887
0.02 0.03 -13.9454852936418
0.05 0.03 -13.8541145127224
0.01 0.04 -14.495689766808
0.02 0.04 -12.4554671919159
0.05 0.04 -11.9436293810874
0.01 0.05 -16.2973354045085
0.02 0.05 -12.38393864208
0.05 0.05 -10.5774467431889
0.01 0.06 -28.7586008901472
0.02 0.06 -18.9461883001106
0.05 0.06 -10.9179008346199
0.01 0.07 -63.850112850946
0.02 0.07 -47.1758302680307
0.05 0.07 -18.4941404931487
0.01 0.08 -100.891634772738
0.02 0.08 -77.2505848135369
0.05 0.08 -45.5001946128903
0.01 0.09 -123.913295933116
0.02 0.09 -109.011753394192
0.05 0.09 -69.1241548465046
0.01 0.1 -134.644737153435
0.02 0.1 -131.708051852423
0.05 0.1 -95.847185356764
