D s LL
0.01 0 -114.54881756515
0.02 0 -114.251201019419
0.05 0 -114.571483064864
0.01 0.01 -109.982434190631
0.02 0.01 -111.482559893389
0.05 0.01 -113.875338858773
0.01 0.02 -99.8002879438958
0.02 0.02 -96.6065292777941
0.05 0.02 -96.2145038169978
0.01 0.03 -95.925020727189
0.02 0.03 -76.7474961784425
0.05 0.03 -74.6851956173015
0.01 0.04 -126.126947832407
0.02 0.04 -135.51424918137
0.05 0.04 -177.049838495055
0.01 0.05 -195.011021042342
0.02 0.05 -249.104389406536
0.05 0.05 -280.045308390378
0.01 0.06 -406.093154036153
0.02 0.06 -414.51737702014
0.05 0.06 -376.36976815732
0.01 0.07 -576.793197767014
0.02 0.07 -631.262312775807
0.05 0.07 -575.432437132035
0.01 0.08 -717.859770607761
0.02 0.08 -722.826778926668
0.05 0.08 -697.022926267469
0.01 0.09 -812.483045962186
0.02 0.09 -803.117178775687
0.05 0.09 -757.343537754575
0.01 0.1 -885.592254058321
0.02 0.1 -892.152953170541
0.05 0.1 -843.357626234592
