D s LL
0.01 0 -10.3816036169945
0.02 0 -10.8526120847575
0.05 0 -11.7507274176201
0.01 0.01 -10.2339147626049
0.02 0.01 -10.6770362203799
0.05 0.01 -11.5536147578531
0.01 0.02 -10.1012377414073
0.02 0.02 -10.5096956728807
0.05 0.02 -11.3399788499377
0.01 0.03 -9.9871488451844
0.02 0.03 -10.3525393599819
0.05 0.03 -10.8698344475587
0.01 0.04 -9.8960656283866
0.02 0.04 -10.2079729918329
0.05 0.04 -10.4078019493031
0.01 0.05 -9.833437634767
0.02 0.05 -10.0789637098138
0.05 0.05 -9.95615950497958
0.01 0.06 -9.80597543326824
0.02 0.06 -9.72588000877591
0.05 0.06 -9.48374034859167
0.01 0.07 -9.82192240480807
0.02 0.07 -9.36300307582593
0.05 0.07 -8.90309462802551
0.01 0.08 -9.89137197825983
0.02 0.08 -9.03384769685535
0.05 0.08 -8.3463994709512
0.01 0.09 -10.0266293612804
0.02 0.09 -8.74669631344545
0.05 0.09 -7.82035484119453
0.01 0.1 -10.1482545878021
0.02 0.1 -8.51183444082564
0.05 0.1 -7.33359694742402
