D s LL
0.01 0 -25.3665588846701
0.02 0 -24.6515818768979
0.05 0 -24.5801065977539
0.01 0.01 -24.7948663473329
0.02 0.01 -23.7522602760241
0.05 0.01 -23.3160642896378
0.01 0.02 -23.8891699524792
0.02 0.02 -22.0809213616726
0.05 0.02 -21.1101260921818
0.01 0.03 -22.5224289086656
0.02 0.03 -20.0810848999255
0.05 0.03 -18.5370248821381
0.01 0.04 -20.9078769624078
0.02 0.04 -17.8551488179519
0.05 0.04 -16.156741293067
0.01 0.05 -18.985576634531
0.02 0.05 -15.6132525352086
0.05 0.05 -14.133159321059
0.01 0.06 -17.1830640461593
0.02 0.06 -13.8603492224027
0.05 0.06 -12.7969743231505
0.01 0.07 -15.2387063193987
0.02 0.07 -13.1121358037854
0.05 0.07 -12.8632580543075
0.01 0.08 -14.1562942176773
0.02 0.08 -14.6241920132399
0.05 0.08 -16.0429953957764
0.01 0.09 -14.8310802875474
0.02 0.09 -21.2739127801902
0.05 0.09 -26.7448595277619
0.01 0.1 -18.7623133301591
0.02 0.1 -37.374157518038
0.05 0.1 -52.5474469041753
