D s LL
0.01 0 -18.8990607884245
0.02 0 -18.7481185897771
0.05 0 -18.8990607884245
0.01 0.01 -18.8589299905237
0.02 0.01 -18.6254755396132
0.05 0.01 -18.7761411875555
0.01 0.02 -18.7355729775206
0.02 0.02 -18.4680585652502
0.05 0.02 -18.6532693130434
0.01 0.03 -18.6131351626167
0.02 0.03 -17.9880214867398
0.05 0.03 -18.4154503128903
0.01 0.04 -18.1379608941592
0.02 0.04 -17.1979718326686
0.05 0.04 -17.6353307618978
0.01 0.05 -17.3452641194641
0.02 0.05 -16.4268211202436
0.05 0.05 -16.8551179860674
0.01 0.06 -16.5711459567493
0.02 0.06 -15.6825006974737
0.05 0.06 -16.0981219017361
0.01 0.07 -15.8235399261752
0.02 0.07 -14.9764317478393
0.05 0.07 -15.3742669518906
0.01 0.08 -15.1138951668641
0.02 0.08 -14.3250940194978
0.05 0.08 -14.6979001920385
0.01 0.09 -14.4587427705903
0.02 0.09 -13.7522970873643
0.05 0.09 -14.0898007653811
0.01 0.1 -13.8819248977416
0.02 0.1 -13.2924463600434
0.05 0.1 -13.5800997799802
