D s LL
0.01 0 -31.7369052501323
0.02 0 -31.7369052501323
0.05 0 -31.7369052501323
0.01 0.01 -31.7369052501323
0.02 0.01 -31.7369052501323
0.05 0.01 -31.7369052501323
0.01 0.02 -31.7369052501323
0.02 0.02 -31.7369052501323
0.05 0.02 -31.3723472754041
0.01 0.03 -31.7369052501323
0.02 0.03 -31.1702562947058
0.05 0.03 -30.1977259574521
0.01 0.04 -31.5912608131199
0.02 0.04 -30.3342814942724
0.05 0.04 -28.8973216309164
0.01 0.05 -30.9446550047176
0.02 0.05 -29.155516131336
0.05 0.05 -27.1524530882155
0.01 0.06 -30.3212242469941
0.02 0.06 -28.0736485603755
0.05 0.06 -25.3252582942851
0.01 0.07 -29.2180362892678
0.02 0.07 -27.2010780528094
0.05 0.07 -23.7561041120455
0.01 0.08 -28.1709216623674
0.02 0.08 -26.7272808720671
0.05 0.08 -23.0968487673313
0.01 0.09 -27.4121187318726
0.02 0.09 -26.7520131541978
0.05 0.09 -24.5070009623247
0.01 0.1 -27.2498716432117
0.02 0.1 -29.1959394387329
0.05 0.1 -30.8355510677165
