D s LL
0.01 0 -8.51104885797746
0.02 0 -8.85217235672325
0.05 0 -9.54509502717507
0.01 0.01 -8.28056549150188
0.02 0.01 -8.58861583491453
0.05 0.01 -9.25286472742125
0.01 0.02 -8.09266618760448
0.02 0.02 -8.34877842807675
0.05 0.02 -8.79224229946151
0.01 0.03 -7.97051641292739
0.02 0.03 -8.14557922275316
0.05 0.03 -8.2818856300801
0.01 0.04 -7.94881385974174
0.02 0.04 -7.99869570556426
0.05 0.04 -7.79396536822517
0.01 0.05 -8.07853231397068
0.02 0.05 -7.93751693492281
0.05 0.05 -7.33959452664077
0.01 0.06 -8.43321797285771
0.02 0.06 -7.91836439490103
0.05 0.06 -6.93542956308101
0.01 0.07 -9.11722378436771
0.02 0.07 -7.93651374248546
0.05 0.07 -6.60602442189725
0.01 0.08 -10.2759347123285
0.02 0.08 -8.23422316104806
0.05 0.08 -6.38684615674766
0.01 0.09 -12.1066743209867
0.02 0.09 -8.93100327702202
0.05 0.09 -6.32800911325274
0.01 0.1 -14.865419215105
0.02 0.1 -10.1866665520685
0.05 0.1 -6.49875770989023
