D s LL
0.01 0 -73.9110980541475
0.02 0 -73.9110980541475
0.05 0 -73.9110980541475
0.01 0.01 -73.0440647542193
0.02 0.01 -73.2624380856266
0.05 0.01 -73.8939336324408
0.01 0.02 -70.0985888738302
0.02 0.02 -69.1332264261765
0.05 0.02 -69.6221081699121
0.01 0.03 -66.1387164210475
0.02 0.03 -63.5725499052738
0.05 0.03 -62.1195299026214
0.01 0.04 -65.6674171551547
0.02 0.04 -59.443897747026
0.05 0.04 -55.824975993539
0.01 0.05 -128.745853650577
0.02 0.05 -106.652726290847
0.05 0.05 -71.2570097991402
0.01 0.06 -138.683722655325
0.02 0.06 -134.051702512923
0.05 0.06 -123.1314078642
0.01 0.07 -150.473234034127
0.02 0.07 -153.204691228797
0.05 0.07 -145.849283324715
0.01 0.08 -161.223841585857
0.02 0.08 -167.444331167225
0.05 0.08 -178.353327107396
0.01 0.09 -166.213769087735
0.02 0.09 -195.183587046293
0.05 0.09 -231.342558178306
0.01 0.1 -178.823493257976
0.02 0.1 -222.295600766739
0.05 0.1 -282.517793082563
