D s LL
0.01 0 -17.357541396371
0.02 0 -17.2403416682715
0.05 0 -17.28780779674
0.01 0.01 -17.357541396371
0.02 0.01 -17.1348825950614
0.05 0.01 -17.1820846085406
0.01 0.02 -17.3237236729226
0.02 0.02 -17.0299436232652
0.05 0.02 -17.0768483473658
0.01 0.03 -17.2180193795886
0.02 0.03 -16.9255842641272
0.05 0.03 -16.9721550057278
0.01 0.04 -17.1128061348137
0.02 0.04 -16.8218707707363
0.05 0.04 -16.8680669838846
0.01 0.05 -17.0081396665663
0.02 0.05 -16.7188768836206
0.05 0.05 -16.764653812059
0.01 0.06 -16.9040819300512
0.02 0.06 -16.6166846543825
0.05 0.06 -16.6619929512717
0.01 0.07 -16.8007017793302
0.02 0.07 -16.5153853544834
0.05 0.07 -16.5601706806562
0.01 0.08 -16.6980757056468
0.02 0.08 -16.4150804766799
0.05 0.08 -16.3685039494708
0.01 0.09 -16.5962886477512
0.02 0.09 -16.3158828369521
0.05 0.09 -16.1726599609702
0.01 0.1 -16.4954348796311
0.02 0.1 -16.2179177850375
0.05 0.1 -15.9162707294532
