D s LL
0.01 0 -19.2290012772016
0.02 0 -18.8121283847981
0.05 0 -18.8132512039974
0.01 0.01 -18.8830944765139
0.02 0.01 -17.9996987448375
0.05 0.01 -17.9637217746971
0.01 0.02 -18.3749898743672
0.02 0.02 -17.2313571915661
0.05 0.02 -16.9971977222059
0.01 0.03 -17.8351857650518
0.02 0.03 -16.5258224279438
0.05 0.03 -15.8718981776688
0.01 0.04 -17.3425988415623
0.02 0.04 -15.910548388691
0.05 0.04 -14.8056335567148
0.01 0.05 -17.0357665609692
0.02 0.05 -15.4263068324349
0.05 0.05 -13.8259526530274
0.01 0.06 -16.9987221761472
0.02 0.06 -15.0390609958952
0.05 0.06 -12.9753923827571
0.01 0.07 -17.3543219970877
0.02 0.07 -14.6914755369378
0.05 0.07 -12.3200685433007
0.01 0.08 -18.27917971103
0.02 0.08 -14.7712316644724
0.05 0.08 -11.9623693924665
0.01 0.09 -20.016847661852
0.02 0.09 -15.4834905115353
0.05 0.09 -12.0587825170215
0.01 0.1 -22.8750976970907
0.02 0.1 -17.1180547767584
0.05 0.1 -12.8435415746548
