D s LL
0.01 0 -174.345905070907
0.02 0 -173.891510118697
0.05 0 -174.419538064264
0.01 0.01 -171.822764055888
0.02 0.01 -171.69449423502
0.05 0.01 -173.44015061283
0.01 0.02 -168.80933237086
0.02 0.02 -166.991775318764
0.05 0.02 -166.94487405459
0.01 0.03 -164.573961064491
0.02 0.03 -159.953977568992
0.05 0.03 -154.13482820422
0.01 0.04 -159.694775435466
0.02 0.04 -150.862936262848
0.05 0.04 -140.502400607335
0.01 0.05 -167.597100269501
0.02 0.05 -144.865811180019
0.05 0.05 -129.8499955101
0.01 0.06 -228.978299825922
0.02 0.06 -183.151670652201
0.05 0.06 -132.784524279893
0.01 0.07 -241.814879204753
0.02 0.07 -243.378853157878
0.05 0.07 -220.149372379749
0.01 0.08 -256.732170607158
0.02 0.08 -309.315432071644
0.05 0.08 -338.091035475677
0.01 0.09 -299.741784069055
0.02 0.09 -370.376866206723
0.05 0.09 -440.620596018043
0.01 0.1 -358.819963215906
0.02 0.1 -447.289735985446
0.05 0.1 -603.026010745856
