D s LL
0.01 0 -6.4268146956583
0.02 0 -6.02605007380379
0.05 0 -5.57772493706051
0.01 0.01 -6.37460675711803
0.02 0.01 -5.97791652495726
0.05 0.01 -5.52434626345686
0.01 0.02 -6.32285354473244
0.02 0.02 -5.93048451232063
0.05 0.02 -5.47191282466447
0.01 0.03 -6.2715812966658
0.02 0.03 -5.88379499256454
0.05 0.03 -5.42048015619764
0.01 0.04 -6.22081770311633
0.02 0.04 -5.8378912211216
0.05 0.04 -5.37010697580121
0.01 0.05 -6.17059197928665
0.02 0.05 -5.79281887023212
0.05 0.05 -5.32085535345367
0.01 0.06 -6.12093494122291
0.02 0.06 -5.74862615182454
0.05 0.06 -5.27279088897481
0.01 0.07 -6.07187908455336
0.02 0.07 -5.70536394529227
0.05 0.07 -5.22598289739866
0.01 0.08 -6.02345866614807
0.02 0.08 -5.66308593021279
0.05 0.08 -5.1805046022509
0.01 0.09 -5.97570978871298
0.02 0.09 -5.62184872403683
0.05 0.09 -5.13643333684565
0.01 0.1 -5.92867048832105
0.02 0.1 -5.58171202475531
0.05 0.1 -5.09385075368603
