D s LL
0.01 0 -11.9770835670667
0.02 0 -11.9770835670667
0.05 0 -11.9770835670667
0.01 0.01 -11.9770835670667
0.02 0.01 -11.9770835670667
0.05 0.01 -11.9770835670667
0.01 0.02 -11.9770835670667
0.02 0.02 -11.9770835670667
0.05 0.02 -11.9770835670667
0.01 0.03 -11.9770835670667
0.02 0.03 -11.9770835670667
0.05 0.03 -11.9770835670667
0.01 0.04 -11.9770835670667
0.02 0.04 -11.9770835670667
0.05 0.04 -11.7793959224854
0.01 0.05 -11.9770835670667
0.02 0.05 -11.9770835670667
0.05 0.05 -11.5621900590702
0.01 0.06 -11.9770835670667
0.02 0.06 -11.9770835670667
0.05 0.06 -11.3482552028735
0.01 0.07 -11.9770835670667
0.02 0.07 -11.9321865360253
0.05 0.07 -11.1384359887175
0.01 0.08 -11.9770835670667
0.02 0.08 -11.7137376088108
0.05 0.08 -10.9337935861236
0.01 0.09 -11.9770835670667
0.02 0.09 -11.4981829523203
0.05 0.09 -10.7356601923629
0.01 0.1 -11.9770835670667
0.02 0.1 -11.2862528572933
0.05 0.1 -10.5457066209737
