D s LL
0.01 0 -31.5514993649923
0.02 0 -31.6808751997816
0.05 0 -31.6808751997816
0.01 0.01 -30.6367407130454
0.02 0.01 -31.2186709446857
0.05 0.01 -31.6808751997816
0.01 0.02 -27.9328965256297
0.02 0.02 -28.3420168558436
0.05 0.02 -29.9203102196511
0.01 0.03 -24.794171645988
0.02 0.03 -25.1791264193865
0.05 0.03 -26.6713581426943
0.01 0.04 -22.3852110386035
0.02 0.04 -22.618318711359
0.05 0.04 -23.2449804760877
0.01 0.05 -23.8737570900653
0.02 0.05 -22.1794786885562
0.05 0.05 -21.0259337548091
0.01 0.06 -61.1386735168814
0.02 0.06 -44.5531417367302
0.05 0.06 -26.4403290251372
0.01 0.07 -120.866590964542
0.02 0.07 -101.81060800634
0.05 0.07 -71.8013997546066
0.01 0.08 -144.140556129021
0.02 0.08 -144.000892630659
0.05 0.08 -122.059494619179
0.01 0.09 -176.156145854039
0.02 0.09 -180.518518061773
0.05 0.09 -164.42821933274
0.01 0.1 -196.308026042186
0.02 0.1 -198.368192220859
0.05 0.1 -195.33936748023
