D s LL
0.01 0 -182.886013393134
0.02 0 -183.407534777939
0.05 0 -183.407534777939
0.01 0.01 -181.427777994533
0.02 0.01 -179.3190142359
0.05 0.01 -177.496116027348
0.01 0.02 -166.732845363578
0.02 0.02 -148.963311013495
0.05 0.02 -132.795460361547
0.01 0.03 -140.275649121067
0.02 0.03 -113.292421979476
0.05 0.03 -102.56169334132
0.01 0.04 -259.353781563356
0.02 0.04 -341.128076826998
0.05 0.04 -416.65755247884
0.01 0.05 -522.753202886347
0.02 0.05 -689.176285373833
0.05 0.05 -820.507237484501
0.01 0.06 -766.100969177443
0.02 0.06 -1027.44748211995
0.05 0.06 -1091.61340734154
0.01 0.07 -997.726087007707
0.02 0.07 -1192.26412330397
0.05 0.07 -1228.09383705839
0.01 0.08 -1138.24628712058
0.02 0.08 -1260.56710543824
0.05 0.08 -1264.64202788898
0.01 0.09 -1243.75000658956
0.02 0.09 -1292.28322696432
0.05 0.09 -1305.99201782101
0.01 0.1 -1282.13438466557
0.02 0.1 -1317.17735419121
0.05 0.1 -1349.03544784663
