D s LL
0.01 0 -56.8532173375857
0.02 0 -57.5059009138168
0.05 0 -59.0939375302248
0.01 0.01 -54.4415089989975
0.02 0.01 -54.8034371540145
0.05 0.01 -56.3401355327959
0.01 0.02 -51.907664915334
0.02 0.02 -51.4822564644058
0.05 0.02 -52.5698377193626
0.01 0.03 -49.0105735464994
0.02 0.03 -47.7157937162321
0.05 0.03 -48.4295111318635
0.01 0.04 -46.2756106155936
0.02 0.04 -44.4448182653618
0.05 0.04 -43.2782860859196
0.01 0.05 -45.6697574415057
0.02 0.05 -42.047797300101
0.05 0.05 -38.7834538408723
0.01 0.06 -57.6025488811312
0.02 0.06 -44.3720550161737
0.05 0.06 -36.3223166690824
0.01 0.07 -89.8183913829599
0.02 0.07 -68.3453002317524
0.05 0.07 -41.4719048035464
0.01 0.08 -101.270533990155
0.02 0.08 -92.2090896330689
0.05 0.08 -70.239661594066
0.01 0.09 -111.708670159951
0.02 0.09 -102.87377763777
0.05 0.09 -91.9808818134075
0.01 0.1 -129.219234093342
0.02 0.1 -119.659720357641
0.05 0.1 -108.425551321285
