D s LL
0.01 0 -55.386782580306
0.02 0 -55.4206512178101
0.05 0 -55.4206512178101
0.01 0.01 -55.1432267724267
0.02 0.01 -55.1884694976662
0.05 0.01 -55.4206512178101
0.01 0.02 -54.901659542506
0.02 0.02 -54.6697519959503
0.05 0.02 -53.9522222764168
0.01 0.03 -53.6181774399441
0.02 0.03 -50.3411330171279
0.05 0.03 -48.0313283395617
0.01 0.04 -49.0187505150181
0.02 0.04 -43.9563481270264
0.05 0.04 -42.5685593984852
0.01 0.05 -43.7147463155738
0.02 0.05 -46.3031154733214
0.05 0.05 -58.8098317974591
0.01 0.06 -74.3876738325583
0.02 0.06 -120.34841593431
0.05 0.06 -147.986787660386
0.01 0.07 -126.097869057234
0.02 0.07 -175.729550673298
0.05 0.07 -215.546790146969
0.01 0.08 -165.328261548718
0.02 0.08 -215.430218044101
0.05 0.08 -218.439128977619
0.01 0.09 -196.07380740589
0.02 0.09 -221.217852744133
0.05 0.09 -215.714504731948
0.01 0.1 -215.91801971677
0.02 0.1 -220.394922063179
0.05 0.1 -213.708759861853
