D s LL
0.01 0 -75.3978800121842
0.02 0 -75.2510332498544
0.05 0 -75.5437102015974
0.01 0.01 -75.2202363731583
0.02 0.01 -75.0724543795208
0.05 0.01 -75.366992722892
0.01 0.02 -75.0414958581816
0.02 0.02 -74.8926654391169
0.05 0.02 -75.1892382316171
0.01 0.03 -74.8615568227815
0.02 0.03 -74.7115690429996
0.05 0.03 -75.0103330294537
0.01 0.04 -74.6803313755716
0.02 0.04 -74.5290895756839
0.05 0.04 -74.8014310720989
0.01 0.05 -74.4977568454914
0.02 0.05 -74.3451875574628
0.05 0.05 -74.2672641197392
0.01 0.06 -74.3138109463954
0.02 0.06 -74.1598782211847
0.05 0.06 -73.7242760432339
0.01 0.07 -74.1285311619003
0.02 0.07 -73.789374192756
0.05 0.07 -72.7042761638515
0.01 0.08 -73.9420387111649
0.02 0.08 -73.2524432161832
0.05 0.08 -71.669328105462
0.01 0.09 -73.7545671871402
0.02 0.09 -72.7242665194895
0.05 0.09 -70.6046983263254
0.01 0.1 -73.566495585439
0.02 0.1 -72.2096670244327
0.05 0.1 -69.3960416414472
