D s LL
0.01 0 -22.6755023324163
0.02 0 -22.6755023324163
0.05 0 -22.6755023324163
0.01 0.01 -21.9671935740636
0.02 0.01 -21.8617034386311
0.05 0.01 -22.245809410785
0.01 0.02 -21.058864022506
0.02 0.02 -20.4816938251003
0.05 0.02 -19.828941099379
0.01 0.03 -20.0079524616562
0.02 0.03 -18.495749850765
0.05 0.03 -17.0761656506082
0.01 0.04 -18.8107181252605
0.02 0.04 -15.9395235255211
0.05 0.04 -14.5081583026185
0.01 0.05 -18.1326760503664
0.02 0.05 -13.9142339539599
0.05 0.05 -12.3699735666785
0.01 0.06 -19.0088403569621
0.02 0.06 -13.502210057614
0.05 0.06 -11.3241793049161
0.01 0.07 -29.5216810780585
0.02 0.07 -19.4885024411896
0.05 0.07 -13.5000071134099
0.01 0.08 -54.1322824207188
0.02 0.08 -45.1069279696053
0.05 0.08 -27.3698923071005
0.01 0.09 -68.4210826882392
0.02 0.09 -69.2314362058292
0.05 0.09 -71.9827961263614
0.01 0.1 -72.7127603355454
0.02 0.1 -83.5779843422349
0.05 0.1 -110.622010856845
