D s LL
0.01 0 -61.9002105364472
0.02 0 -62.1883549096772
0.05 0 -61.9535140065888
0.01 0.01 -61.4451684653763
0.02 0.01 -61.6830765582565
0.05 0.01 -61.8671928529707
0.01 0.02 -61.0014977286174
0.02 0.02 -61.1863374917087
0.05 0.02 -60.8148759078174
0.01 0.03 -60.5637440493196
0.02 0.03 -59.1112609401355
0.05 0.03 -58.3435053718364
0.01 0.04 -58.8752504913625
0.02 0.04 -56.6675057754132
0.05 0.04 -54.3151048804627
0.01 0.05 -56.5275167069851
0.02 0.05 -54.4367771573263
0.05 0.05 -50.1683900365241
0.01 0.06 -54.4367099512136
0.02 0.06 -51.1818822969437
0.05 0.06 -46.7406547434874
0.01 0.07 -52.9582736650416
0.02 0.07 -48.7001262747335
0.05 0.07 -45.3819894923253
0.01 0.08 -53.1592280103613
0.02 0.08 -50.4663764492953
0.05 0.08 -50.9291392519806
0.01 0.09 -56.540862590471
0.02 0.09 -65.6932277871896
0.05 0.09 -81.3784431312153
0.01 0.1 -69.1184852136828
0.02 0.1 -101.588884124949
0.05 0.1 -142.718204415485
