D s LL
0.01 0 -30.7337255624654
0.02 0 -31.7205384884054
0.05 0 -32.5440909035617
0.01 0.01 -29.8700734366958
0.02 0.01 -31.0282244293967
0.05 0.01 -32.4410825307972
0.01 0.02 -29.0251111717176
0.02 0.02 -29.9432358270972
0.05 0.02 -31.9068084603743
0.01 0.03 -27.6234516533449
0.02 0.03 -27.8806956780322
0.05 0.03 -29.9816561189219
0.01 0.04 -25.7557626987884
0.02 0.04 -25.90929421872
0.05 0.04 -27.9401744918197
0.01 0.05 -24.4194114703293
0.02 0.05 -24.147111195936
0.05 0.05 -25.8241160114708
0.01 0.06 -25.4700047326821
0.02 0.06 -22.9122736335831
0.05 0.06 -23.8726636265477
0.01 0.07 -38.1166431938747
0.02 0.07 -23.1877545625313
0.05 0.07 -22.1537377161438
0.01 0.08 -50.2660740533237
0.02 0.08 -29.46361866623
0.05 0.08 -21.7412647199373
0.01 0.09 -55.1405126692756
0.02 0.09 -46.71728225301
0.05 0.09 -24.9756261506365
0.01 0.1 -60.3419708224736
0.02 0.1 -60.3981313846629
0.05 0.1 -38.3238300167677
