D s LL
0.01 0 -86.8940036320759
0.02 0 -84.7009601180894
0.05 0 -85.4968836612148
0.01 0.01 -80.0316494295542
0.02 0.01 -73.7538798140319
0.05 0.01 -70.5700631816897
0.01 0.02 -101.183388054615
0.02 0.02 -58.3736238726885
0.05 0.02 -54.7542387084475
0.01 0.03 -181.996584696473
0.02 0.03 -215.559550978047
0.05 0.03 -176.750612966701
0.01 0.04 -300.956673789466
0.02 0.04 -360.480527800795
0.05 0.04 -324.407847473227
0.01 0.05 -406.711619999926
0.02 0.05 -405.507472954398
0.05 0.05 -395.782613389757
0.01 0.06 -464.28532527276
0.02 0.06 -459.354325124067
0.05 0.06 -423.492944460863
0.01 0.07 -500.519868880632
0.02 0.07 -534.876873534173
0.05 0.07 -506.350290717299
0.01 0.08 -556.247070176076
0.02 0.08 -634.735982684952
0.05 0.08 -618.113540303705
0.01 0.09 -632.245328613454
0.02 0.09 -716.441036244313
0.05 0.09 -692.894860585764
0.01 0.1 -705.732554143377
0.02 0.1 -777.761642006799
0.05 0.1 -750.339591863529
