D s LL
0.01 0 -616.156688230337
0.02 0 -616.07978500388
0.05 0 -616.067933012816
0.01 0.01 -590.595670697455
0.02 0.01 -586.486917171116
0.05 0.01 -574.725245511212
0.01 0.02 -727.384190115765
0.02 0.02 -744.767894192464
0.05 0.02 -772.680143905885
0.01 0.03 -1325.34775941217
0.02 0.03 -1276.20894449968
0.05 0.03 -1295.82080020875
0.01 0.04 -1653.53078875951
0.02 0.04 -1640.79731932625
0.05 0.04 -1692.33002827339
0.01 0.05 -1886.39191059704
0.02 0.05 -2052.23468507041
0.05 0.05 -2065.53102602962
0.01 0.06 -2164.70057505003
0.02 0.06 -2335.17891128728
0.05 0.06 -2363.47552108917
0.01 0.07 -2325.35562925001
0.02 0.07 -2443.07053254316
0.05 0.07 -2547.44618987618
0.01 0.08 -2430.55772671275
0.02 0.08 -2536.50805291006
0.05 0.08 -2696.86176956977
0.01 0.09 -2486.44549825168
0.02 0.09 -2648.0200278433
0.05 0.09 -2762.78039555114
0.01 0.1 -2582.48667714988
0.02 0.1 -2798.82052665964
0.05 0.1 -2858.26016359196
