D s LL
0.01 0 -7.91432152394736
0.02 0 -7.91432152394736
0.05 0 -7.91432152394736
0.01 0.01 -7.91432152394736
0.02 0.01 -7.91432152394736
0.05 0.01 -7.91432152394736
0.01 0.02 -7.91432152394736
0.02 0.02 -7.91432152394736
0.05 0.02 -7.86152731578468
0.01 0.03 -7.91432152394736
0.02 0.03 -7.67221076906953
0.05 0.03 -7.53784574311776
0.01 0.04 -7.85169198088987
0.02 0.04 -7.35174382345296
0.05 0.04 -7.22099724940804
0.01 0.05 -7.52738354523814
0.02 0.05 -7.03966735365684
0.05 0.05 -6.9138136253134
0.01 0.06 -7.21007233309483
0.02 0.06 -6.73948081818011
0.05 0.06 -6.62029558964476
0.01 0.07 -6.90269916943347
0.02 0.07 -6.45612773758875
0.05 0.07 -6.34609379716612
0.01 0.08 -6.60941187807186
0.02 0.08 -6.19658249770126
0.05 0.08 -6.09918510950422
0.01 0.09 -6.33604222007994
0.02 0.09 -5.97066412444668
0.05 0.09 -5.8908190629025
0.01 0.1 -6.09075046269566
0.02 0.1 -5.79215018231944
0.05 0.1 -5.7368322672752
