D s LL
0.01 0 -99.579380551524
0.02 0 -99.3869850659892
0.05 0 -104.615228650789
0.01 0.01 -368.843192966915
0.02 0.01 -273.828479676284
0.05 0.01 -66.5549946810763
0.01 0.02 -445.50206044437
0.02 0.02 -430.758429963371
0.05 0.02 -375.887167560796
0.01 0.03 -544.110253536216
0.02 0.03 -509.328996808791
0.05 0.03 -501.403902420888
0.01 0.04 -588.797569950869
0.02 0.04 -541.557326927883
0.05 0.04 -515.38630203014
0.01 0.05 -597.768751088421
0.02 0.05 -591.891973856281
0.05 0.05 -526.212208857213
0.01 0.06 -609.988527506668
0.02 0.06 -623.112216801542
0.05 0.06 -578.146535486138
0.01 0.07 -630.571902183258
0.02 0.07 -659.742155711616
0.05 0.07 -643.548240794957
0.01 0.08 -656.502940060955
0.02 0.08 -684.184364108788
0.05 0.08 -680.827442369175
0.01 0.09 -679.407830120121
0.02 0.09 -697.30065671798
0.05 0.09 -701.868800089653
0.01 0.1 -695.020382972552
0.02 0.1 -709.013976292548
0.05 0.1 -723.17467387848
