D s LL
0.01 0 -42.5761034124522
0.02 0 -42.5761034124522
0.05 0 -42.5761034124522
0.01 0.01 -42.3975758683039
0.02 0.01 -41.7326172015087
0.05 0.01 -41.8788490047744
0.01 0.02 -38.4590739576892
0.02 0.02 -36.9593468127825
0.05 0.02 -36.9110189971206
0.01 0.03 -33.3586177960915
0.02 0.03 -31.96475493605
0.05 0.03 -31.7105674637867
0.01 0.04 -31.731983842635
0.02 0.04 -31.1130932127337
0.05 0.04 -29.5507199170003
0.01 0.05 -98.296854257629
0.02 0.05 -99.2727453933215
0.05 0.05 -92.4143074377371
0.01 0.06 -142.818113756093
0.02 0.06 -150.544043460551
0.05 0.06 -151.436241991537
0.01 0.07 -164.647622675151
0.02 0.07 -174.922363424128
0.05 0.07 -176.572420384074
0.01 0.08 -175.527427964579
0.02 0.08 -178.482225115699
0.05 0.08 -179.789839394457
0.01 0.09 -177.874075965494
0.02 0.09 -179.843864223367
0.05 0.09 -180.502039764855
0.01 0.1 -179.347775160984
0.02 0.1 -180.917481925348
0.05 0.1 -183.569597132714
