D s LL
0.01 0 -14.7678841041406
0.02 0 -14.7678841041406
0.05 0 -14.7678841041406
0.01 0.01 -14.7678841041406
0.02 0.01 -14.7678841041406
0.05 0.01 -14.7678841041406
0.01 0.02 -14.7678841041406
0.02 0.02 -14.7678841041406
0.05 0.02 -14.7678841041406
0.01 0.03 -14.7678841041406
0.02 0.03 -14.7678841041406
0.05 0.03 -14.7678841041406
0.01 0.04 -14.7678841041406
0.02 0.04 -14.7678841041406
0.05 0.04 -14.7678841041406
0.01 0.05 -14.7678841041406
0.02 0.05 -14.7678841041406
0.05 0.05 -14.7678841041406
0.01 0.06 -14.7678841041406
0.02 0.06 -14.7678841041406
0.05 0.06 -14.4197316489121
0.01 0.07 -14.7678841041406
0.02 0.07 -14.7678841041406
0.05 0.07 -14.0295890623142
0.01 0.08 -14.7678841041406
0.02 0.08 -14.5206211692028
0.05 0.08 -13.6445485770944
0.01 0.09 -14.7678841041406
0.02 0.09 -14.129689264448
0.05 0.09 -13.2672153034757
0.01 0.1 -14.7678841041406
0.02 0.1 -13.7435429392681
0.05 0.1 -12.9015104710483
