D s LL
0.01 0 -38.7053487876377
0.02 0 -38.6854074396754
0.05 0 -38.7301816162167
0.01 0.01 -38.4846155846508
0.02 0.01 -38.4647991294653
0.05 0.01 -38.7301816162167
0.01 0.02 -38.2639577981573
0.02 0.02 -38.2442672147698
0.05 0.02 -38.7005397604736
0.01 0.03 -38.0434863651403
0.02 0.03 -37.5601471998937
0.05 0.03 -37.4596694102902
0.01 0.04 -37.3927306744323
0.02 0.04 -36.0014936246689
0.05 0.04 -34.4893667131513
0.01 0.05 -36.0667707080092
0.02 0.05 -33.2004066987899
0.05 0.05 -31.6438082324553
0.01 0.06 -34.6261422269885
0.02 0.06 -30.4256133085085
0.05 0.06 -29.0762686445421
0.01 0.07 -32.6147067478137
0.02 0.07 -28.0551681516557
0.05 0.07 -26.9504812271099
0.01 0.08 -30.1585359288061
0.02 0.08 -26.7473302614265
0.05 0.08 -25.9850419357243
0.01 0.09 -28.8188228442136
0.02 0.09 -28.6285578299777
0.05 0.09 -29.9255946176994
0.01 0.1 -30.4205055638419
0.02 0.1 -39.7086569168955
0.05 0.1 -49.1738416622503
