D s LL
0.01 0 -135.545830435878
0.02 0 -135.545830435878
0.05 0 -135.545830435878
0.01 0.01 -135.545830435878
0.02 0.01 -135.502118247629
0.05 0.01 -135.545830435878
0.01 0.02 -134.621014256285
0.02 0.02 -134.24291918684
0.05 0.02 -132.522499535841
0.01 0.03 -133.423800807477
0.02 0.03 -130.689907766355
0.05 0.03 -127.558128581653
0.01 0.04 -131.796777974161
0.02 0.04 -126.612146301755
0.05 0.04 -119.222923999798
0.01 0.05 -128.803889761546
0.02 0.05 -122.31237061818
0.05 0.05 -106.754814557149
0.01 0.06 -135.763786604525
0.02 0.06 -131.195716065714
0.05 0.06 -100.945521039369
0.01 0.07 -144.721895652663
0.02 0.07 -134.747374749228
0.05 0.07 -121.814641456402
0.01 0.08 -142.882314525543
0.02 0.08 -135.189629113437
0.05 0.08 -195.523787896368
0.01 0.09 -142.523289213417
0.02 0.09 -161.547362244652
0.05 0.09 -305.673924273777
0.01 0.1 -146.211848811679
0.02 0.1 -243.019407085447
0.05 0.1 -480.245515632434
