D s LL
0.01 0 -553.243470183778
0.02 0 -554.636239226076
0.05 0 -555.397383729934
0.01 0.01 -542.429315748173
0.02 0.01 -545.08124153076
0.05 0.01 -551.939593407428
0.01 0.02 -525.430677502304
0.02 0.02 -518.744265645423
0.05 0.02 -519.465592819236
0.01 0.03 -506.267816652632
0.02 0.03 -485.23490673452
0.05 0.03 -480.38386754452
0.01 0.04 -622.022092687296
0.02 0.04 -610.949151210419
0.05 0.04 -539.586995415115
0.01 0.05 -805.146115440107
0.02 0.05 -806.372216305623
0.05 0.05 -756.703223266807
0.01 0.06 -951.753932346931
0.02 0.06 -935.52878753216
0.05 0.06 -918.363315149328
0.01 0.07 -1106.62575320273
0.02 0.07 -1126.98574144348
0.05 0.07 -1128.83447738315
0.01 0.08 -1261.49015330395
0.02 0.08 -1393.00712333777
0.05 0.08 -1392.71748653018
0.01 0.09 -1418.69304200431
0.02 0.09 -1599.82155891471
0.05 0.09 -1672.80212460211
0.01 0.1 -1573.98396080675
0.02 0.1 -1762.77598177376
0.05 0.1 -1905.36729868574
