D s LL
0.01 0 -1322.87928265232
0.02 0 -1322.87928265232
0.05 0 -1322.87928265232
0.01 0.01 -1283.51234929802
0.02 0.01 -1261.94429542079
0.05 0.01 -1214.48329567727
0.01 0.02 -1810.11341267783
0.02 0.02 -1842.23928364542
0.05 0.02 -1897.71955419788
0.01 0.03 -2836.7842256144
0.02 0.03 -3085.5510332517
0.05 0.03 -3244.86788056802
0.01 0.04 -3460.40853294572
0.02 0.04 -3706.62562873093
0.05 0.04 -3983.53212761695
0.01 0.05 -4029.62594244553
0.02 0.05 -4402.38656696839
0.05 0.05 -4638.74424428466
0.01 0.06 -4455.5229467089
0.02 0.06 -4875.20606418908
0.05 0.06 -5171.2284183638
0.01 0.07 -4763.2349340284
0.02 0.07 -5165.8551792951
0.05 0.07 -5694.52071744721
0.01 0.08 -5016.32554147439
0.02 0.08 -5566.83312875281
0.05 0.08 -6050.05790348966
0.01 0.09 -5257.6615829419
0.02 0.09 -5978.54519402236
0.05 0.09 -6391.14955945093
0.01 0.1 -5547.44640625498
0.02 0.1 -6335.80979321547
0.05 0.1 -6683.10724295712
