D s LL
0.01 0 -5.82961731860482
0.02 0 -6.02919624831833
0.05 0 -6.05659482851536
0.01 0.01 -5.77890842279876
0.02 0.01 -5.97683626751766
0.05 0.01 -5.99278248488091
0.01 0.02 -5.72877094860536
0.02 0.02 -5.924943260718
0.05 0.02 -5.92925976805566
0.01 0.03 -5.6792367271205
0.02 0.03 -5.87354352071214
0.05 0.03 -5.86604261623368
0.01 0.04 -5.63033903205667
0.02 0.04 -5.82266459269925
0.05 0.04 -5.80314779535538
0.01 0.05 -5.58211260477217
0.02 0.05 -5.77233530626614
0.05 0.05 -5.74059293234006
0.01 0.06 -5.53459367411664
0.02 0.06 -5.72258580446301
0.05 0.06 -5.67839654837951
0.01 0.07 -5.48781997023133
0.02 0.07 -5.67344756936681
0.05 0.07 -5.61657809209516
0.01 0.08 -5.44183073137457
0.02 0.08 -5.62495344346633
0.05 0.08 -5.55515797233384
0.01 0.09 -5.3966667027795
0.02 0.09 -5.57713764614621
0.05 0.09 -5.49415759034562
0.01 0.1 -5.35237012648908
0.02 0.1 -5.53003578448754
0.05 0.1 -5.43359937105506
