D s LL
0.01 0 -35.8068628622662
0.02 0 -35.5210263005394
0.05 0 -35.1367156945632
0.01 0.01 -35.8068628622662
0.02 0.01 -35.4765094252498
0.05 0.01 -34.9902472434683
0.01 0.02 -35.8068628622662
0.02 0.02 -35.2655962338955
0.05 0.02 -34.6707112870114
0.01 0.03 -35.8068628622662
0.02 0.03 -34.9442140702844
0.05 0.03 -33.843722483587
0.01 0.04 -35.7043554475763
0.02 0.04 -34.6275363005711
0.05 0.04 -32.1896693724993
0.01 0.05 -35.3894694097959
0.02 0.05 -33.7413989530111
0.05 0.05 -30.3939617345446
0.01 0.06 -35.0698887646917
0.02 0.06 -32.6480877668959
0.05 0.06 -28.4884224102708
0.01 0.07 -34.756192829521
0.02 0.07 -31.049325211062
0.05 0.07 -26.7937106984779
0.01 0.08 -33.7190506494133
0.02 0.08 -29.5442031648086
0.05 0.08 -25.5624255786938
0.01 0.09 -32.6884156151826
0.02 0.09 -28.2381099350105
0.05 0.09 -25.3334984007565
0.01 0.1 -31.5254397137389
0.02 0.1 -27.38109790174
0.05 0.1 -27.9595421341454
