D s LL
0.01 0 -54.9646052912073
0.02 0 -55.505993638715
0.05 0 -56.7574471956409
0.01 0.01 -50.6573775597797
0.02 0.01 -50.4305500324608
0.05 0.01 -52.085766667573
0.01 0.02 -45.4271728842261
0.02 0.02 -45.2291445215191
0.05 0.02 -46.6530099594557
0.01 0.03 -40.6632912755184
0.02 0.03 -40.0883596539134
0.05 0.03 -40.8896747786311
0.01 0.04 -36.9541541271238
0.02 0.04 -35.569605417174
0.05 0.04 -35.7429212341326
0.01 0.05 -36.8318617604557
0.02 0.05 -33.3061434646982
0.05 0.05 -32.4016505930189
0.01 0.06 -53.9954351045401
0.02 0.06 -38.5315948861722
0.05 0.06 -33.7925506430007
0.01 0.07 -118.203876139442
0.02 0.07 -72.1823465317923
0.05 0.07 -49.9133857120432
0.01 0.08 -193.313517799664
0.02 0.08 -178.318743127346
0.05 0.08 -117.418860478096
0.01 0.09 -271.569193672686
0.02 0.09 -288.580941955296
0.05 0.09 -245.715575522998
0.01 0.1 -337.515102114438
0.02 0.1 -362.223104966736
0.05 0.1 -341.753634627452
