D s LL
0.01 0 -13.9991866689527
0.02 0 -14.0039773482471
0.05 0 -14.1960270066091
0.01 0.01 -13.2941495552207
0.02 0.01 -12.9861340676639
0.05 0.01 -12.709252540023
0.01 0.02 -12.6200170659775
0.02 0.02 -11.3566077178048
0.05 0.02 -11.081175729347
0.01 0.03 -11.4365702915408
0.02 0.03 -9.82364475619735
0.05 0.03 -9.53341368815147
0.01 0.04 -10.0684437478319
0.02 0.04 -8.50713426065514
0.05 0.04 -8.15008413094401
0.01 0.05 -9.26308015672309
0.02 0.05 -7.71391441128428
0.05 0.05 -7.119566223708
0.01 0.06 -10.325721444866
0.02 0.06 -8.37342446276884
0.05 0.06 -6.90839000809823
0.01 0.07 -17.9660392812726
0.02 0.07 -14.0089883811459
0.05 0.07 -8.86905089435277
0.01 0.08 -38.5877330576785
0.02 0.08 -34.4395862492641
0.05 0.08 -17.6028128930367
0.01 0.09 -56.8511232546878
0.02 0.09 -57.2849110931628
0.05 0.09 -41.7447273728719
0.01 0.1 -63.9443216743599
0.02 0.1 -67.1662374335553
0.05 0.1 -63.9536127892241
