D s LL
0.01 0 -22.6761916211638
0.02 0 -22.8852946909713
0.05 0 -23.0030515531406
0.01 0.01 -22.3293609319019
0.02 0.01 -22.54012921643
0.05 0.01 -23.0030515531406
0.01 0.02 -21.9807578743244
0.02 0.02 -22.1934775822068
0.05 0.02 -22.8942382908838
0.01 0.03 -21.6301229174935
0.02 0.03 -21.8450450446672
0.05 0.03 -22.5498552934867
0.01 0.04 -21.2774225866608
0.02 0.04 -21.4946463433943
0.05 0.04 -22.0737070314096
0.01 0.05 -20.9231771831043
0.02 0.05 -21.142420816021
0.05 0.05 -21.586698623549
0.01 0.06 -20.5690473403722
0.02 0.06 -20.7892371028658
0.05 0.06 -21.0995291392751
0.01 0.07 -20.2187968284576
0.02 0.07 -20.3484377098724
0.05 0.07 -20.6126114495069
0.01 0.08 -19.8797371889159
0.02 0.08 -19.863000670431
0.05 0.08 -19.8132881970982
0.01 0.09 -19.5646998263077
0.02 0.09 -19.3942919272865
0.05 0.09 -18.9793794778971
0.01 0.1 -19.2944821293499
0.02 0.1 -18.9577390528924
0.05 0.1 -18.1539941528076
