D s LL
0.01 0 -49.9922356783275
0.02 0 -51.0927245586482
0.05 0 -54.3215894846799
0.01 0.01 -48.8663473701919
0.02 0.01 -49.2602309418136
0.05 0.01 -52.7453275759995
0.01 0.02 -46.4587690407726
0.02 0.02 -45.5127719860182
0.05 0.02 -47.9166466560356
0.01 0.03 -42.6137520788213
0.02 0.03 -39.7027123160136
0.05 0.03 -41.2535865959604
0.01 0.04 -38.2347156125661
0.02 0.04 -33.8332943534602
0.05 0.04 -35.2100014308471
0.01 0.05 -43.180518885736
0.02 0.05 -39.8507756707009
0.05 0.05 -32.7023586994184
0.01 0.06 -73.5617295246703
0.02 0.06 -92.2632716156663
0.05 0.06 -84.4457741415142
0.01 0.07 -108.322196074132
0.02 0.07 -131.530137160807
0.05 0.07 -140.287344247404
0.01 0.08 -132.653641538242
0.02 0.08 -181.064119008581
0.05 0.08 -205.233416225943
0.01 0.09 -165.761157435536
0.02 0.09 -218.68824718844
0.05 0.09 -234.58606025712
0.01 0.1 -201.721247295866
0.02 0.1 -242.99731306432
0.05 0.1 -263.484813392379
