D s LL
0.01 0 -499.445828136533
0.02 0 -500.044534707066
0.05 0 -501.635895020916
0.01 0.01 -487.576116085785
0.02 0.01 -484.107980843569
0.05 0.01 -484.141030337157
0.01 0.02 -466.991482248862
0.02 0.02 -444.631196465552
0.05 0.02 -429.583778581734
0.01 0.03 -715.467936886081
0.02 0.03 -718.925746326592
0.05 0.03 -720.374109188105
0.01 0.04 -945.640154137306
0.02 0.04 -927.83550561086
0.05 0.04 -893.085968409599
0.01 0.05 -1187.0022054645
0.02 0.05 -1241.13190540235
0.05 0.05 -1182.74526219428
0.01 0.06 -1391.83864433922
0.02 0.06 -1440.40911785506
0.05 0.06 -1508.00092192117
0.01 0.07 -1587.62580777187
0.02 0.07 -1733.52338793298
0.05 0.07 -1856.99985571496
0.01 0.08 -1730.9480184736
0.02 0.08 -1911.75800899405
0.05 0.08 -2192.29953593064
0.01 0.09 -1857.90863023576
0.02 0.09 -2047.59724733493
0.05 0.09 -2445.42222016104
0.01 0.1 -1981.28983859564
0.02 0.1 -2223.16563197724
0.05 0.1 -2643.98116075151
