D s LL
0.01 0 -9.01083695857448
0.02 0 -9.01083695857448
0.05 0 -8.69494884314518
0.01 0.01 -9.01083695857448
0.02 0.01 -9.01083695857448
0.05 0.01 -8.64590751363269
0.01 0.02 -9.01083695857448
0.02 0.02 -8.98768706115849
0.05 0.02 -8.59691024837318
0.01 0.03 -9.01083695857448
0.02 0.03 -8.93854583784719
0.05 0.03 -8.54795917178144
0.01 0.04 -9.01083695857448
0.02 0.04 -8.8894429931395
0.05 0.04 -8.49905651097798
0.01 0.05 -9.01083695857448
0.02 0.05 -8.84038031720848
0.05 0.05 -8.45020460063502
0.01 0.06 -9.01083695857448
0.02 0.06 -8.79135968366791
0.05 0.06 -8.39335215410735
0.01 0.07 -9.01083695857448
0.02 0.07 -8.74238305332614
0.05 0.07 -8.19511270553052
0.01 0.08 -9.01083695857448
0.02 0.08 -8.69345247809209
0.05 0.08 -7.99872014443533
0.01 0.09 -9.01083695857448
0.02 0.09 -8.64457010503758
0.05 0.09 -7.80448397852334
0.01 0.1 -9.01083695857448
0.02 0.1 -8.50591572067798
0.05 0.1 -7.6127660467495
