D s LL
0.01 0 -7.2940420090447
0.02 0 -7.2940420090447
0.05 0 -7.2940420090447
0.01 0.01 -7.2940420090447
0.02 0.01 -7.2940420090447
0.05 0.01 -7.2940420090447
0.01 0.02 -7.2940420090447
0.02 0.02 -7.2940420090447
0.05 0.02 -7.2940420090447
0.01 0.03 -7.2940420090447
0.02 0.03 -7.2940420090447
0.05 0.03 -7.2940420090447
0.01 0.04 -7.2940420090447
0.02 0.04 -7.2940420090447
0.05 0.04 -7.2940420090447
0.01 0.05 -7.2940420090447
0.02 0.05 -7.2940420090447
0.05 0.05 -7.24175700485754
0.01 0.06 -7.2940420090447
0.02 0.06 -7.2940420090447
0.05 0.06 -7.17653838687141
0.01 0.07 -7.2940420090447
0.02 0.07 -7.2940420090447
0.05 0.07 -7.1116487534795
0.01 0.08 -7.2940420090447
0.02 0.08 -7.2940420090447
0.05 0.08 -7.04711119632593
0.01 0.09 -7.2940420090447
0.02 0.09 -7.2940420090447
0.05 0.09 -6.98295041824533
0.01 0.1 -7.2940420090447
0.02 0.1 -7.2940420090447
0.05 0.1 -6.91919284307144
