D s LL
0.01 0 -143.840732809096
0.02 0 -144.676496165892
0.05 0 -147.488973699622
0.01 0.01 -143.010056810459
0.02 0.01 -143.208493439386
0.05 0.01 -146.214797423121
0.01 0.02 -141.649115191313
0.02 0.02 -141.193004180331
0.05 0.02 -141.6044078655
0.01 0.03 -139.880058427693
0.02 0.03 -137.790781358234
0.05 0.03 -130.614813086927
0.01 0.04 -138.257457923598
0.02 0.04 -129.652915082413
0.05 0.04 -118.736153754819
0.01 0.05 -133.082979879582
0.02 0.05 -118.716915613585
0.05 0.05 -144.086005767141
0.01 0.06 -125.302960859984
0.02 0.06 -131.110567199615
0.05 0.06 -229.231082502151
0.01 0.07 -120.232724286027
0.02 0.07 -199.493875719528
0.05 0.07 -261.346058593711
0.01 0.08 -139.494439344781
0.02 0.08 -241.098461071199
0.05 0.08 -297.586325249556
0.01 0.09 -196.739889577562
0.02 0.09 -281.219071420809
0.05 0.09 -340.147613298987
0.01 0.1 -246.697510044894
0.02 0.1 -343.123529598129
0.05 0.1 -379.19750956597
